iter	RMSE
211	0.148816707
212	0.1487886505
213	0.1487618801
214	0.1487252132
215	0.1487012054
216	0.1486827207
217	0.1486660548
218	0.1486364831
219	0.148620198
220	0.1485935528
221	0.1485721399
222	0.1485559219
223	0.1485296414
224	0.1485051941
225	0.1484754127
226	0.1484501899
227	0.1484254373
228	0.1484016564
229	0.148391474
230	0.1483849998
231	0.1483792554
232	0.1483602885
233	0.1483371566
234	0.1483240254
235	0.1483076503
236	0.1482882477
237	0.1482704512
238	0.1482359049
239	0.1482063773
240	0.1481866187
241	0.1481595851
242	0.1481570126
243	0.1481482279
244	0.1481331118
245	0.1481059315
246	0.1480863729
247	0.1480606744
248	0.1480404704
249	0.1480074235
250	0.147996574
251	0.147960847
252	0.1479327846
253	0.1479323596
254	0.1479068962
255	0.147887765
256	0.1478761251
257	0.1478602817
258	0.1478379528
259	0.1478312332
260	0.1478194504
261	0.1478055437
262	0.1477819344
263	0.1477760722
264	0.1477528169
265	0.14774777
266	0.1477119404
267	0.1477063113
268	0.1476950032
269	0.1476678458
270	0.1476480269
271	0.1476370229
272	0.1476122975
273	0.1476071762
274	0.1475978657
275	0.1475757937
276	0.1475547535
277	0.1475360229
278	0.1475184923
279	0.1475035058
280	0.1474880041
281	0.1474660304
282	0.1474430127
283	0.1474397321
284	0.1474246545
285	0.1474067702
286	0.1473899433
287	0.1473684374
288	0.1473401363
289	0.1473259549
290	0.147318323
291	0.1472880681
292	0.1472655835
293	0.1472425926
294	0.1472258586
295	0.1472186908
296	0.1472013616
297	0.1471812371
298	0.1471749542
299	0.1471569935
300	0.1471422313
301	0.1471281264
302	0.1471105118
303	0.1470980431
304	0.1470849718
305	0.1470581111
306	0.1470576086
307	0.1470534291
308	0.1470295935
309	0.1470157621
310	0.1470127193
311	0.1470004928
312	0.1469841898
313	0.1469802786
314	0.1469630517
315	0.1469429982
316	0.1469321601
317	0.1469028579
318	0.1468811174
319	0.1468657607
320	0.1468557575
321	0.1468515627
322	0.1468332746
323	0.1468170132
324	0.1468007564
325	0.1467902506
326	0.1467598745
327	0.1467494761
328	0.1467268529
329	0.1467131394
330	0.1466948768
331	0.1466828759
332	0.1466790438
333	0.1466676823
334	0.1466465471
335	0.146632216
336	0.1466095072
337	0.1465866546
338	0.1465858066
339	0.1465709048
340	0.1465704898
341	0.1465477819
342	0.1465407127
343	0.1465286424
344	0.1465258362
345	0.1465086665
346	0.1464905792
347	0.1464711418
348	0.1464528695
349	0.1464441654
350	0.146430847
351	0.1464172339
352	0.1464084088
353	0.1463943564
354	0.1463773944
355	0.1463694441
356	0.1463563729
357	0.1463527317
358	0.1463293343
359	0.1463259767
360	0.1463004937
361	0.146297434
362	0.1462814522
363	0.146277658
364	0.1462634278
365	0.1462488553
366	0.1462359094
367	0.1462330788
368	0.1462185477
369	0.1462058224
370	0.146187322
371	0.1461680876
372	0.1461554846
373	0.1461410712
374	0.1461170941
375	0.1460980314
376	0.1460864468
377	0.1460632032
378	0.1460511012
379	0.1460365246
380	0.1460219995
381	0.1460052895
382	0.1459935993
383	0.1459827221
384	0.1459747166
385	0.1459542829
386	0.1459390235
387	0.1459167341
388	0.1459162158
389	0.1458895209
390	0.1458743311
391	0.1458575242
392	0.1458440914
393	0.1458304171
394	0.1458101736
395	0.1457893236
396	0.1457739166
397	0.1457595871
398	0.1457463278
399	0.1457373452
400	0.1457199107
401	0.1457053705
402	0.1456919286
403	0.1456800562
404	0.1456638372
405	0.1456450579
406	0.1456277919
407	0.1456155495
408	0.1456037061
409	0.1455904863
410	0.1455853694
411	0.1455611918
412	0.1455466355
413	0.1455322782
414	0.1455151781
415	0.1455140234
416	0.1455008949
417	0.145479808
418	0.1454695425
419	0.1454461497
420	0.1454301121
421	0.1454174496
422	0.1454071662
423	0.1453913124
424	0.1453856249
425	0.1453686501
426	0.1453646832
427	0.1453634767
428	0.1453427218
429	0.1453338572
430	0.14532191
431	0.14530472
432	0.1452850627
433	0.1452825003
434	0.1452765822
435	0.145265794
436	0.1452534025
437	0.1452474482
438	0.1452298228
439	0.1452173871
440	0.1452062472
441	0.1451915708
442	0.1451808981
443	0.1451670753
444	0.1451494439
445	0.1451355141
446	0.1451296819
447	0.1451143489
448	0.145103337
449	0.1450940554
450	0.1450785784
451	0.1450670467
452	0.1450546624
453	0.1450387443
454	0.1450281996
455	0.1450204676
456	0.1450070769
457	0.1449979652
458	0.144990837
459	0.144980209
460	0.1449628258
461	0.1449580269
462	0.1449540835
463	0.1449458998
464	0.1449296999
465	0.1449251387
466	0.1449207683
467	0.1449204625
468	0.1449148032
469	0.1448933774
470	0.1448901869
471	0.1448702836
472	0.1448526422
473	0.1448392376
474	0.1448301686
475	0.1448215577
476	0.1448153063
477	0.1448076821
478	0.1447890367
479	0.1447726698
480	0.1447723998
481	0.144757003
482	0.1447439081
483	0.1447342635
484	0.1447160958
485	0.1446994782
486	0.1446954099
487	0.1446822819
488	0.1446606475
489	0.1446438829
490	0.1446328158
491	0.1446176721
492	0.1446145406
493	0.1446032537
494	0.1445974406
495	0.1445821269
496	0.1445738346
497	0.1445602989
498	0.1445434109
499	0.1445318779
500	0.1445184547
501	0.1445111982
502	0.1444892201
503	0.1444712738
504	0.1444587012
505	0.1444480915
506	0.1444368102
507	0.1444275662
508	0.1444170786
509	0.1444134316
510	0.1444019737
511	0.1443870104
512	0.144379839
513	0.144365146
514	0.1443601437
515	0.1443478634
516	0.1443375748
517	0.1443263272
518	0.1443178465
519	0.1443062169
520	0.1443043697
521	0.1442856493
522	0.1442781877
523	0.1442718486
524	0.1442619365
525	0.1442494064
526	0.1442369555
527	0.1442277307
528	0.1442125418
529	0.1441991772
530	0.1441849668
531	0.1441662674
532	0.1441621508
533	0.1441553017
534	0.1441455656
535	0.1441358761
536	0.1441214441
537	0.1441060525
538	0.1440998989
539	0.1440926195
540	0.1440768911
541	0.1440633109
542	0.1440598029
543	0.1440585581
544	0.144048789
545	0.1440368366
546	0.1440263269
547	0.1440164185
548	0.1440076812
549	0.1439983287
550	0.1439900671
551	0.1439765682
552	0.1439681506
553	0.1439545016
554	0.1439438512
555	0.1439295295
556	0.1439286533
557	0.1439214201
558	0.1439190639
559	0.1439144877
560	0.1439015964
561	0.1438928812
562	0.1438818607
563	0.1438695119
564	0.1438614221
565	0.1438466848
566	0.1438382751
567	0.1438230624
568	0.1438185662
569	0.1438002258
570	0.1437945789
571	0.1437840472
572	0.1437720813
573	0.1437676723
574	0.143756559
575	0.1437445197
576	0.143731137
577	0.1437217164
578	0.1437106245
579	0.1437069255
580	0.1436967929
581	0.1436856732
582	0.143677469
583	0.1436659504
584	0.1436560597
585	0.1436454692
586	0.1436399876
587	0.1436317799
588	0.1436234061
589	0.1436085454
590	0.1435940226
591	0.1435734107
592	0.1435605767
593	0.1435540934
594	0.1435484383
595	0.1435382081
596	0.1435195084
597	0.1435081592
598	0.1435009946
599	0.1434902992
600	0.1434802262
601	0.1434661238
602	0.1434533615
603	0.1434477383
604	0.1434386805
605	0.1434261397
606	0.1434079639
607	0.1433988495
608	0.1433827353
609	0.1433733511
610	0.1433661702
611	0.1433548266
612	0.1433457419
613	0.1433427113
614	0.1433343933
615	0.143324033
616	0.1433149842
617	0.1433105265
618	0.1433006881
619	0.1432910141
620	0.1432798367
621	0.1432640313
622	0.1432505865
623	0.143243458
624	0.1432402645
625	0.1432317352
626	0.1432281014
627	0.143214979
628	0.1432071936
629	0.1431931851
630	0.1431854567
631	0.1431703067
632	0.1431641226
633	0.1431563061
634	0.1431541682
635	0.1431375696
636	0.1431276332
637	0.1431148235
638	0.1431060039
639	0.143089606
640	0.143078703
641	0.1430730395
642	0.1430676938
643	0.1430607388
644	0.1430536029
645	0.1430521647
646	0.1430336763
647	0.1430308362
648	0.1430172474
649	0.1430061003
650	0.1429975098
651	0.1429886154
652	0.142979261
653	0.1429699836
654	0.1429629016
655	0.1429452267
656	0.1429265132
657	0.1429243306
658	0.1429126571
659	0.1429030294
660	0.1428941546
661	0.1428884975
662	0.1428747963
663	0.1428655551
664	0.1428514602
665	0.1428450965
666	0.1428340909
667	0.1428315249
668	0.1428189738
669	0.1428124952
670	0.1428015197
671	0.1427931258
672	0.1427805341
673	0.1427722155
674	0.1427661616
675	0.1427464932
676	0.1427391136
677	0.1427191641
678	0.1427061037
679	0.1426970763
680	0.1426918613
681	0.1426823646
682	0.1426756557
683	0.1426660536
684	0.142649666
685	0.1426336001
686	0.14262402
687	0.142614724
688	0.1426048031
689	0.142597341
690	0.142587717
691	0.1425816192
692	0.1425750865
693	0.1425663975
694	0.1425497577
695	0.1425449356
696	0.1425352817
697	0.142520053
698	0.142515743
699	0.1425062158
700	0.1425009712
701	0.142491857
702	0.1424783767
703	0.1424643528
704	0.1424593895
705	0.1424545658
706	0.142448576
707	0.1424368155
708	0.142424367
709	0.1424224634
710	0.1424106786
711	0.1424082569
712	0.1423973219
713	0.1423857405
714	0.1423789445
715	0.1423617004
716	0.1423498452
717	0.1423334087
718	0.142322091
719	0.1423185985
720	0.1423064886
721	0.1422917577
722	0.1422841331
723	0.1422789587
724	0.142269958
725	0.1422639292
726	0.1422462265
727	0.142241995
728	0.1422347286
729	0.1422307349
730	0.1422173692
731	0.1422130447
732	0.1422078581
733	0.1421967113
734	0.1421801121
735	0.1421746936
736	0.1421646407
737	0.1421482909
738	0.1421340142
739	0.142123497
740	0.1421196164
741	0.1421105686
742	0.14210249
743	0.1420927574
744	0.1420834933
745	0.1420737214
746	0.1420623993
747	0.1420551512
748	0.1420398455
749	0.142026424
750	0.1420180055
751	0.1420103526
752	0.1419978408
753	0.1419810567
754	0.1419713922
755	0.1419644097
756	0.1419539179
757	0.141943091
758	0.141929373
759	0.1419216849
760	0.1419061683
761	0.1418988418
762	0.1418881435
763	0.1418786039
764	0.1418764482
765	0.1418649862
766	0.141861349
767	0.1418479481
768	0.1418365893
769	0.1418333032
770	0.1418276506
771	0.1418193879
772	0.1418145048
773	0.141806162
774	0.1417988528
775	0.1417867702
776	0.1417652481
777	0.1417500341
778	0.1417407551
779	0.141729592
780	0.1417209611
781	0.1417118098
782	0.1417018037
783	0.1416942231
784	0.1416818321
785	0.141680903
786	0.1416764422
787	0.141670707
788	0.1416629287
789	0.1416562882
790	0.1416444028
791	0.1416360097
792	0.1416216473
793	0.1416105573
794	0.1416052786
795	0.1415965582
796	0.1415831088
797	0.1415788777
798	0.1415747476
799	0.1415657089
800	0.1415597521
801	0.1415480956
802	0.1415400543
803	0.1415284856
804	0.1415212477
805	0.1415140621
806	0.1415004482
807	0.1414824963
808	0.1414692142
809	0.1414630987
810	0.1414567838
811	0.141448643
812	0.1414333019
813	0.1414234397
814	0.1414111911
815	0.1414039683
816	0.1413861925
817	0.1413819227
818	0.1413784727
819	0.1413714169
820	0.141367593
821	0.1413617028
822	0.1413519968
823	0.1413458473
824	0.1413430192
825	0.1413340877
826	0.1413177057
827	0.1413102427
828	0.1412975308
829	0.1412968184
830	0.1412927208
831	0.1412800257
832	0.1412673073
833	0.1412532236
834	0.1412429924
835	0.1412399792
836	0.1412248377
837	0.1412231168
838	0.1412146667
839	0.14120837
840	0.1412028486
841	0.1411961321
842	0.1411945402
843	0.1411891361
844	0.1411869934
845	0.1411847591
846	0.1411833012
847	0.14118003
848	0.1411710947
849	0.1411673294
850	0.1411566359
851	0.1411444079
852	0.1411408544
853	0.1411307573
854	0.141121014
855	0.141115472
856	0.1411070913
857	0.1411000165
858	0.1410930042
859	0.1410894921
860	0.1410855358
861	0.1410795402
862	0.1410674515
863	0.1410588148
864	0.1410484612
865	0.1410436321
866	0.1410278047
867	0.1410123261
868	0.1410016968
869	0.1409945681
870	0.1409936435
871	0.140988884
872	0.1409842406
873	0.1409841398
874	0.1409809814
875	0.1409715468
876	0.1409603843
877	0.1409485062
878	0.1409389846
879	0.1409326317
880	0.1409308537
881	0.140922384
882	0.1409104839
883	0.1408977199
884	0.140886254
885	0.1408851138
886	0.1408797753
887	0.1408731572
888	0.1408626882
889	0.1408574617
890	0.1408461337
891	0.1408336141
892	0.1408204386
893	0.1408093203
894	0.1408067986
895	0.1407953588
896	0.1407909529
897	0.1407818345
898	0.1407801647
899	0.1407681679
900	0.1407602815
901	0.1407551566
902	0.1407419547
903	0.1407346278
904	0.1407241854
905	0.1407147349
906	0.1407114628
907	0.1407063662
908	0.1407050674
909	0.1406945006
910	0.1406883946
911	0.1406803759
912	0.140669762
913	0.1406555401
914	0.140650637
915	0.1406471764
916	0.1406433701
917	0.1406335848
918	0.1406271882
919	0.1406186461
920	0.1406097389
921	0.1405983346
922	0.1405863967
923	0.1405737253
924	0.1405586835
925	0.1405507947
926	0.1405428576
927	0.1405382008
928	0.1405329228
929	0.1405189905
930	0.1405142136
931	0.1405116478
932	0.1405042269
933	0.1404976912
934	0.1404877835
935	0.1404789311
936	0.1404751715
937	0.1404664331
938	0.140462488
939	0.1404531473
940	0.1404441594
941	0.1404353696
942	0.1404325235
943	0.1404209472
944	0.1404142948
945	0.1404076262
946	0.1403978298
947	0.1403966432
948	0.1403908341
949	0.1403819405
950	0.1403723139
951	0.1403649965
952	0.1403575147
953	0.1403447283
954	0.1403341712
955	0.1403256659
956	0.1403172624
957	0.140309071
958	0.140303972
959	0.1402954925
960	0.1402827971
961	0.140279918
962	0.1402758127
963	0.1402603555
964	0.1402550294
965	0.1402497219
966	0.1402437846
967	0.1402367926
968	0.140228475
969	0.140220991
970	0.1402084159
971	0.1402030765
972	0.1402025346
973	0.1401968213
974	0.1401869609
975	0.140175812
976	0.1401658736
977	0.1401600126
978	0.1401483098
979	0.1401465909
980	0.1401435017
981	0.1401373868
982	0.1401311578
983	0.1401234849
984	0.1401155886
985	0.1401048598
986	0.1400994454
987	0.1400917364
988	0.1400870485
989	0.1400668814
990	0.1400588026
991	0.1400449005
992	0.1400398364
993	0.1400287404
994	0.1400204322
995	0.1400120992
996	0.1400099204
997	0.140004961
998	0.1400013641
999	0.1399930422
